fecha_mes,producto_id,canal_id,meta_cantidad,meta_ventas,meta_margen,meta_produccion
2023-07-01,PROD032,CAN02,738.84,31208.6,5673.72,762.73
2023-07-01,PROD032,CAN03,536.57,23018.85,4184.83,597.0
2023-07-01,PROD032,CAN04,223.57,9492.78,1725.79,243.58
2023-08-01,PROD001,CAN01,19106.9,577792.66,173337.8,19575.97
2023-08-01,PROD001,CAN02,14557.39,447203.02,134160.91,16283.3
2023-08-01,PROD001,CAN03,10645.98,332154.58,99646.37,10649.39
2023-08-01,PROD001,CAN04,6071.69,187493.79,56248.14,5880.89
2023-08-01,PROD002,CAN01,19897.72,573502.03,178645.88,20998.83
2023-08-01,PROD002,CAN02,17668.8,517342.46,161152.18,18822.62
2023-08-01,PROD002,CAN03,11144.54,331410.76,103234.45,11575.38
2023-08-01,PROD002,CAN04,6289.77,185123.66,57666.02,6310.71
2023-08-01,PROD003,CAN01,20605.33,720465.36,220030.12,19665.25
2023-08-01,PROD003,CAN02,18185.24,645939.72,197269.99,17991.25
2023-08-01,PROD003,CAN03,11427.12,412233.35,125896.07,12287.54
2023-08-01,PROD003,CAN04,4349.41,155295.68,47427.3,4399.76
2023-08-01,PROD004,CAN01,10946.46,377570.77,114819.27,10747.73
2023-08-01,PROD004,CAN02,6986.42,244804.16,74444.95,7562.47
2023-08-01,PROD004,CAN03,5917.35,210583.69,64038.5,6049.77
2023-08-01,PROD004,CAN04,2378.17,83765.09,25472.96,2263.7
2023-08-01,PROD005,CAN01,10218.13,366933.05,105236.4,11142.92
2023-08-01,PROD005,CAN02,8689.4,316989.31,90912.53,9164.22
2023-08-01,PROD005,CAN03,5995.79,222144.02,63710.9,6214.55
2023-08-01,PROD005,CAN04,3168.3,116181.56,33320.87,3464.37
2023-08-01,PROD006,CAN01,9900.48,261966.7,79533.09,9715.36
2023-08-01,PROD006,CAN02,7912.73,212694.18,64573.95,8674.79
2023-08-01,PROD006,CAN03,6777.77,185033.12,56176.06,7361.75
2023-08-01,PROD006,CAN04,3485.25,94171.46,28590.46,3662.69
2023-08-01,PROD007,CAN01,6281.37,201820.42,54612.61,6734.19
2023-08-01,PROD007,CAN02,4627.92,151055.31,40875.57,4532.5
2023-08-01,PROD007,CAN03,3669.75,121652.21,32919.09,3635.56
2023-08-01,PROD007,CAN04,1722.65,56520.15,15294.35,1689.38
2023-08-01,PROD008,CAN01,9760.96,244438.84,48887.77,9682.54
2023-08-01,PROD008,CAN02,7292.28,185515.6,37103.12,7819.46
2023-08-01,PROD008,CAN03,6449.37,166635.6,33327.12,7206.6
2023-08-01,PROD008,CAN04,2612.7,66813.27,13362.65,2512.86
2023-08-01,PROD009,CAN01,3367.46,1129698.64,343654.33,3201.02
2023-08-01,PROD009,CAN02,2411.75,821924.4,250029.4,2415.86
2023-08-01,PROD009,CAN03,2065.69,714986.95,217499.03,2206.6
2023-08-01,PROD009,CAN04,888.45,304360.76,92586.54,873.08
2023-08-01,PROD010,CAN01,3505.08,1119557.6,341129.2,3915.63
2023-08-01,PROD010,CAN02,2590.32,840507.03,256102.49,2503.11
2023-08-01,PROD010,CAN03,1751.11,577078.3,175835.76,1894.35
2023-08-01,PROD010,CAN04,923.56,301237.57,91787.09,916.58
2023-08-01,PROD011,CAN01,2581.91,988161.5,292792.25,2785.26
2023-08-01,PROD011,CAN02,2028.05,788505.84,233634.28,2215.18
2023-08-01,PROD011,CAN03,1263.38,498877.18,147817.31,1240.46
2023-08-01,PROD011,CAN04,737.12,288084.92,85359.56,762.9
2023-08-01,PROD012,CAN01,1160.87,458555.26,125048.02,1183.11
2023-08-01,PROD012,CAN02,980.73,393547.33,107320.36,1067.82
2023-08-01,PROD012,CAN03,685.2,279253.26,76152.36,719.29
2023-08-01,PROD012,CAN04,285.32,115089.53,31384.91,275.85
2023-08-01,PROD013,CAN01,1072.97,248419.38,67942.7,1121.95
2023-08-01,PROD013,CAN02,863.64,203128.13,55555.54,883.08
2023-08-01,PROD013,CAN03,562.23,134302.69,36731.79,609.04
2023-08-01,PROD013,CAN04,255.39,60380.58,16514.09,276.64
2023-08-01,PROD014,CAN01,897.85,233328.77,64492.07,888.88
2023-08-01,PROD014,CAN02,959.74,253371.36,70031.84,985.51
2023-08-01,PROD014,CAN03,610.47,163682.27,45241.78,668.55
2023-08-01,PROD014,CAN04,257.91,68442.87,18917.61,268.81
2023-08-01,PROD015,CAN01,1678.33,504354.95,142732.45,1841.41
2023-08-01,PROD015,CAN02,1122.4,342646.27,96968.89,1072.58
2023-08-01,PROD015,CAN03,886.22,274772.51,77760.62,898.16
2023-08-01,PROD015,CAN04,476.81,146318.68,41408.19,484.33
2023-08-01,PROD016,CAN01,803.66,282518.64,75941.01,853.24
2023-08-01,PROD016,CAN02,686.7,245234.3,65918.98,707.6
2023-08-01,PROD016,CAN03,493.73,179075.87,48135.59,522.84
2023-08-01,PROD016,CAN04,208.04,74682.2,20074.58,198.26
2023-08-01,PROD017,CAN01,389.61,143590.77,38295.66,434.34
2023-08-01,PROD017,CAN02,317.57,118898.21,31710.15,322.02
2023-08-01,PROD017,CAN03,223.82,85107.56,22698.19,228.85
2023-08-01,PROD017,CAN04,95.2,35828.52,9555.47,96.38
2023-08-01,PROD018,CAN01,257.01,110507.87,24289.63,284.93
2023-08-01,PROD018,CAN02,182.71,79807.73,17541.74,185.5
2023-08-01,PROD018,CAN03,162.18,71947.1,15813.97,170.59
2023-08-01,PROD018,CAN04,63.58,27916.39,6136.02,61.11
2023-08-01,PROD019,CAN01,2738.48,124217.45,43997.82,3058.63
2023-08-01,PROD019,CAN02,2175.07,100227.23,35500.48,2389.68
2023-08-01,PROD019,CAN03,1494.7,69951.96,24776.98,1429.66
2023-08-01,PROD019,CAN04,720.81,33387.92,11826.0,759.12
2023-08-01,PROD020,CAN01,1446.08,58761.46,20496.0,1402.49
2023-08-01,PROD020,CAN02,1247.04,51477.81,17955.46,1322.95
2023-08-01,PROD020,CAN03,761.08,31908.28,11129.61,831.21
2023-08-01,PROD020,CAN04,462.95,19210.11,6700.49,510.46
2023-08-01,PROD021,CAN01,1733.45,101562.84,34399.33,1818.05
2023-08-01,PROD021,CAN02,1639.15,97562.21,33044.32,1627.86
2023-08-01,PROD021,CAN03,1143.31,69113.09,23408.6,1190.73
2023-08-01,PROD021,CAN04,501.19,29986.2,10156.33,490.0
2023-08-01,PROD022,CAN01,1799.12,100309.94,34005.07,1977.43
2023-08-01,PROD022,CAN02,1449.84,82118.94,27838.32,1607.59
2023-08-01,PROD022,CAN03,899.93,51768.47,17549.51,983.14
2023-08-01,PROD022,CAN04,460.53,26220.28,8888.67,440.12
2023-08-01,PROD023,CAN01,1332.85,64236.71,21410.1,1324.44
2023-08-01,PROD023,CAN02,976.56,47812.38,15935.87,1004.7
2023-08-01,PROD023,CAN03,745.89,37089.38,12361.89,743.58
2023-08-01,PROD023,CAN04,352.99,17372.4,5790.22,391.79
2023-08-01,PROD024,CAN01,654.67,28458.5,8042.37,635.95
2023-08-01,PROD024,CAN02,712.78,31476.36,8895.22,705.99
2023-08-01,PROD024,CAN03,492.97,22109.7,6248.2,542.64
2023-08-01,PROD024,CAN04,197.79,8779.9,2481.2,210.0
2023-08-01,PROD025,CAN01,157.75,3577.77,968.86,175.36
2023-08-01,PROD025,CAN02,134.18,3091.51,837.18,139.87
2023-08-01,PROD025,CAN03,91.38,2138.29,579.05,96.93
2023-08-01,PROD025,CAN04,43.74,1013.02,274.33,45.82
2023-08-01,PROD026,CAN01,397.21,10885.54,2627.77,396.38
2023-08-01,PROD026,CAN02,322.52,8978.96,2167.52,354.76
2023-08-01,PROD026,CAN03,230.05,6504.66,1570.22,255.84
2023-08-01,PROD026,CAN04,112.55,3149.71,760.34,124.16
2023-08-01,PROD027,CAN01,199.48,7917.36,2167.77,194.85
2023-08-01,PROD027,CAN02,125.57,5062.98,1386.24,119.51
2023-08-01,PROD027,CAN03,101.7,4164.62,1140.27,110.61
2023-08-01,PROD027,CAN04,49.6,2010.29,550.42,55.32
2023-08-01,PROD028,CAN01,139.03,6306.4,1576.6,155.63
2023-08-01,PROD028,CAN02,105.76,4873.42,1218.36,104.32
2023-08-01,PROD028,CAN03,81.49,3813.73,953.43,85.43
2023-08-01,PROD028,CAN04,35.57,1647.6,411.9,33.9
2023-08-01,PROD029,CAN01,139.03,7226.08,1576.73,139.46
2023-08-01,PROD029,CAN02,120.57,6366.1,1389.08,129.87
2023-08-01,PROD029,CAN03,63.43,3401.43,742.19,61.07
2023-08-01,PROD029,CAN04,31.98,1697.34,370.36,31.8
2023-08-01,PROD030,CAN01,86.99,4274.69,1068.67,84.01
2023-08-01,PROD030,CAN02,49.88,2490.01,622.5,55.84
2023-08-01,PROD030,CAN03,50.54,2562.38,640.6,53.6
2023-08-01,PROD030,CAN04,16.43,824.46,206.12,16.87
2023-08-01,PROD031,CAN01,23.37,2120.13,397.52,24.6
2023-08-01,PROD031,CAN02,16.49,1519.72,284.95,17.83
2023-08-01,PROD031,CAN03,12.08,1130.69,212.0,12.56
2023-08-01,PROD031,CAN04,5.66,524.34,98.31,6.09
2023-08-01,PROD032,CAN01,1715.44,71328.0,12967.43,1673.49
2023-08-01,PROD032,CAN02,1113.55,47036.35,8551.21,1201.89
2023-08-01,PROD032,CAN03,904.82,38816.78,7056.89,914.5
2023-08-01,PROD032,CAN04,396.7,16843.88,3062.22,418.99
2023-09-01,PROD001,CAN01,31889.24,964330.62,289299.19,32100.33
2023-09-01,PROD001,CAN02,22986.02,706130.53,211839.16,22660.12
2023-09-01,PROD001,CAN03,14055.63,438535.66,131560.7,15359.36
2023-09-01,PROD001,CAN04,7432.74,229523.01,68856.9,7456.86
2023-09-01,PROD002,CAN01,23212.84,669052.08,208409.72,22772.88
2023-09-01,PROD002,CAN02,19434.3,569036.3,177254.81,18647.95
2023-09-01,PROD002,CAN03,12759.79,379444.26,118196.89,14244.87
2023-09-01,PROD002,CAN04,7002.8,206109.91,64203.24,6782.28
2023-09-01,PROD003,CAN01,15177.96,530697.37,162074.98,16421.67
2023-09-01,PROD003,CAN02,9409.88,334238.94,102076.57,9050.43
2023-09-01,PROD003,CAN03,7881.26,284316.45,86830.24,8124.24
2023-09-01,PROD003,CAN04,2791.65,99675.86,30441.01,3009.56
2023-09-01,PROD004,CAN01,13027.69,449357.6,136649.65,12884.83
2023-09-01,PROD004,CAN02,9322.28,326652.69,99335.08,10193.84
2023-09-01,PROD004,CAN03,6801.66,242054.08,73608.65,7207.76
2023-09-01,PROD004,CAN04,2994.49,105473.42,32074.47,3340.73
2023-09-01,PROD005,CAN01,7258.4,260649.14,74754.17,7685.56
2023-09-01,PROD005,CAN02,4935.99,180064.92,51642.62,4692.82
2023-09-01,PROD005,CAN03,4539.5,168188.48,48236.46,4973.47
2023-09-01,PROD005,CAN04,1956.13,71731.29,20572.53,2066.13
2023-09-01,PROD006,CAN01,9892.94,261767.19,79472.52,9843.85
2023-09-01,PROD006,CAN02,8685.79,233474.04,70882.72,8629.3
2023-09-01,PROD006,CAN03,6207.72,169470.76,51451.32,6400.45
2023-09-01,PROD006,CAN04,2463.36,66559.99,20207.61,2641.41
2023-09-01,PROD007,CAN01,5935.4,190704.4,51604.61,5847.9
2023-09-01,PROD007,CAN02,5234.5,170854.08,46233.11,5312.59
2023-09-01,PROD007,CAN03,2803.93,92950.28,25152.35,2824.14
2023-09-01,PROD007,CAN04,1616.64,53041.96,14353.15,1627.24
2023-09-01,PROD008,CAN01,8956.29,224287.89,44857.58,9164.78
2023-09-01,PROD008,CAN02,7063.47,179694.68,35938.94,6875.61
2023-09-01,PROD008,CAN03,4676.0,120816.15,24163.23,4999.13
2023-09-01,PROD008,CAN04,2682.1,68588.0,13717.6,2671.22
2023-09-01,PROD009,CAN01,3060.61,1026758.14,312339.83,3233.76
2023-09-01,PROD009,CAN02,2258.72,769771.78,234164.58,2148.98
2023-09-01,PROD009,CAN03,1968.75,681433.59,207292.1,1922.74
2023-09-01,PROD009,CAN04,873.21,299139.92,90998.36,919.32
2023-09-01,PROD010,CAN01,4035.4,1288947.11,392742.18,4310.96
2023-09-01,PROD010,CAN02,3830.44,1242901.17,378711.99,3776.35
2023-09-01,PROD010,CAN03,2325.02,766210.34,233464.29,2212.37
2023-09-01,PROD010,CAN04,1166.87,380597.99,115968.21,1224.41
2023-09-01,PROD011,CAN01,1910.72,731280.31,216678.36,2109.73
2023-09-01,PROD011,CAN02,1611.4,626512.32,185635.6,1680.78
2023-09-01,PROD011,CAN03,908.07,358574.14,106245.52,893.44
2023-09-01,PROD011,CAN04,442.11,172787.64,51196.98,434.55
2023-09-01,PROD012,CAN01,1067.32,421602.07,114970.88,1025.11
2023-09-01,PROD012,CAN02,896.31,359671.28,98082.36,963.66
2023-09-01,PROD012,CAN03,740.75,301892.66,82326.13,705.1
2023-09-01,PROD012,CAN04,329.79,133027.39,36276.57,353.65
2023-09-01,PROD013,CAN01,1331.65,308310.27,84322.86,1283.85
2023-09-01,PROD013,CAN02,999.25,235023.6,64278.95,1097.6
2023-09-01,PROD013,CAN03,799.51,190982.95,52233.84,807.13
2023-09-01,PROD013,CAN04,305.72,72279.85,19768.54,313.51
2023-09-01,PROD014,CAN01,1321.03,343302.67,94888.86,1451.44
2023-09-01,PROD014,CAN02,1247.06,329223.84,90997.47,1226.76
2023-09-01,PROD014,CAN03,931.09,249648.51,69002.85,922.93
2023-09-01,PROD014,CAN04,351.82,93364.23,25805.87,339.51
2023-09-01,PROD015,CAN01,1423.97,427917.22,121100.57,1470.8
2023-09-01,PROD015,CAN02,1032.99,315351.19,89244.39,1104.44
2023-09-01,PROD015,CAN03,789.59,244812.38,69281.9,753.36
2023-09-01,PROD015,CAN04,355.11,108972.61,30839.25,347.04
2023-09-01,PROD016,CAN01,540.48,190000.34,51072.09,524.86
2023-09-01,PROD016,CAN02,502.85,179577.79,48270.51,545.08
2023-09-01,PROD016,CAN03,335.18,121569.79,32677.96,364.89
2023-09-01,PROD016,CAN04,169.88,60983.52,16392.37,165.27
2023-09-01,PROD017,CAN01,631.68,232805.66,62089.27,698.63
2023-09-01,PROD017,CAN02,630.36,236006.78,62943.01,659.14
2023-09-01,PROD017,CAN03,391.12,148723.38,39664.53,435.43
2023-09-01,PROD017,CAN04,217.52,81863.65,21833.04,235.97
2023-09-01,PROD018,CAN01,339.21,145851.82,32058.23,347.43
2023-09-01,PROD018,CAN02,237.02,103530.34,22755.97,238.57
2023-09-01,PROD018,CAN03,190.16,84359.73,18542.27,185.84
2023-09-01,PROD018,CAN04,99.28,43591.37,9581.38,96.0
2023-09-01,PROD019,CAN01,1862.99,84505.23,29931.75,1962.85
2023-09-01,PROD019,CAN02,1449.8,66806.78,23662.96,1540.02
2023-09-01,PROD019,CAN03,1108.64,51884.35,18377.44,1192.5
2023-09-01,PROD019,CAN04,519.7,24072.5,8526.48,529.03
2023-09-01,PROD020,CAN01,1724.02,70055.55,24435.38,1819.71
2023-09-01,PROD020,CAN02,1140.41,47076.12,16420.15,1172.56
2023-09-01,PROD020,CAN03,890.36,37328.34,13020.12,903.92
2023-09-01,PROD020,CAN04,473.93,19665.73,6859.41,459.97
2023-09-01,PROD021,CAN01,2181.85,127834.59,43297.58,2226.74
2023-09-01,PROD021,CAN02,1784.15,106192.61,35967.44,1765.64
2023-09-01,PROD021,CAN03,1168.01,70606.2,23914.32,1125.08
2023-09-01,PROD021,CAN04,549.21,32859.23,11129.42,548.35
2023-09-01,PROD022,CAN01,2396.53,133618.53,45296.68,2629.28
2023-09-01,PROD022,CAN02,1585.81,89820.28,30449.07,1555.48
2023-09-01,PROD022,CAN03,1298.55,74699.09,25322.99,1263.74
2023-09-01,PROD022,CAN04,530.55,30206.86,10240.13,562.45
2023-09-01,PROD023,CAN01,1697.98,81834.15,27275.32,1886.33
2023-09-01,PROD023,CAN02,1441.47,70574.37,23522.44,1466.22
2023-09-01,PROD023,CAN03,1000.34,49741.91,16578.98,1089.94
2023-09-01,PROD023,CAN04,466.8,22973.56,7657.09,510.61
2023-09-01,PROD024,CAN01,819.43,35620.62,10066.39,791.54
2023-09-01,PROD024,CAN02,795.13,35112.94,9922.92,868.52
2023-09-01,PROD024,CAN03,478.93,21480.01,6070.25,510.68
2023-09-01,PROD024,CAN04,219.17,9728.96,2749.4,213.41
2023-09-01,PROD025,CAN01,482.17,10935.62,2961.37,506.83
2023-09-01,PROD025,CAN02,446.74,10292.89,2787.31,490.27
2023-09-01,PROD025,CAN03,329.58,7712.17,2088.46,345.63
2023-09-01,PROD025,CAN04,128.62,2978.84,806.67,132.58
2023-09-01,PROD026,CAN01,618.71,16955.75,4093.12,653.82
2023-09-01,PROD026,CAN02,414.59,11542.19,2786.28,449.17
2023-09-01,PROD026,CAN03,329.74,9323.4,2250.67,315.81
2023-09-01,PROD026,CAN04,150.68,4216.78,1017.93,164.69
2023-09-01,PROD027,CAN01,110.97,4404.4,1205.92,119.84
2023-09-01,PROD027,CAN02,98.5,3971.52,1087.4,104.95
2023-09-01,PROD027,CAN03,64.44,2638.82,722.51,62.71
2023-09-01,PROD027,CAN04,32.8,1329.38,363.98,34.24
2023-09-01,PROD028,CAN01,157.84,7159.62,1789.9,161.95
2023-09-01,PROD028,CAN02,131.79,6072.88,1518.22,144.98
2023-09-01,PROD028,CAN03,102.93,4817.12,1204.28,111.66
2023-09-01,PROD028,CAN04,47.31,2191.4,547.85,45.12
2023-09-01,PROD029,CAN01,76.73,3988.04,870.19,85.37
2023-09-01,PROD029,CAN02,54.19,2861.23,624.32,55.48
2023-09-01,PROD029,CAN03,35.74,1916.56,418.19,39.06
2023-09-01,PROD029,CAN04,17.67,937.84,204.64,18.76
2023-09-01,PROD030,CAN01,104.17,5118.91,1279.73,108.89
2023-09-01,PROD030,CAN02,67.18,3353.63,838.41,65.13
2023-09-01,PROD030,CAN03,54.4,2758.08,689.52,56.21
2023-09-01,PROD030,CAN04,22.07,1107.47,276.87,21.77
2023-09-01,PROD031,CAN01,88.95,8069.54,1513.04,85.75
2023-09-01,PROD031,CAN02,59.31,5466.01,1024.88,64.3
2023-09-01,PROD031,CAN03,47.71,4465.66,837.31,52.93
2023-09-01,PROD031,CAN04,16.96,1571.17,294.59,16.72
2023-09-01,PROD032,CAN01,1365.86,56792.46,10324.87,1314.13
2023-09-01,PROD032,CAN02,1212.73,51225.72,9312.84,1320.18
2023-09-01,PROD032,CAN03,732.85,31439.26,5715.66,710.4
2023-09-01,PROD032,CAN04,377.87,16044.36,2916.86,367.49
2023-10-01,PROD001,CAN01,28655.81,866551.69,259965.51,30075.89
2023-10-01,PROD001,CAN02,23373.22,718025.32,215407.6,22993.73
2023-10-01,PROD001,CAN03,16436.61,512822.23,153846.67,16176.5
2023-10-01,PROD001,CAN04,6775.87,209238.87,62771.66,7560.84
2023-10-01,PROD002,CAN01,24606.03,709207.3,220918.07,23779.96
2023-10-01,PROD002,CAN02,20952.5,613489.2,191101.89,22527.2
2023-10-01,PROD002,CAN03,13260.15,394323.71,122831.84,12621.88
2023-10-01,PROD002,CAN04,6176.64,181793.96,56628.82,6716.61
2023-10-01,PROD003,CAN01,15365.84,537266.6,164081.22,15412.69
2023-10-01,PROD003,CAN02,12082.29,429162.94,131066.36,12832.27
2023-10-01,PROD003,CAN03,8664.86,312584.82,95463.4,8905.75
2023-10-01,PROD003,CAN04,4020.51,143552.31,43840.88,3928.65
2023-10-01,PROD004,CAN01,14484.58,499609.38,151931.21,14183.19
2023-10-01,PROD004,CAN02,11147.14,390595.79,118780.18,12056.43
2023-10-01,PROD004,CAN03,6939.39,246955.54,75099.18,7541.29
2023-10-01,PROD004,CAN04,3651.42,128612.14,39110.95,3673.54
2023-10-01,PROD005,CAN01,17292.37,620969.01,178093.91,18073.72
2023-10-01,PROD005,CAN02,13242.58,483089.32,138550.02,14544.75
2023-10-01,PROD005,CAN03,11036.61,408906.4,117274.36,11224.44
2023-10-01,PROD005,CAN04,3737.17,137042.02,39303.65,3658.54
2023-10-01,PROD006,CAN01,19751.52,522625.22,158669.02,19129.34
2023-10-01,PROD006,CAN02,12996.85,349355.33,106064.28,14511.36
2023-10-01,PROD006,CAN03,9959.78,271901.99,82549.44,9562.44
2023-10-01,PROD006,CAN04,4464.28,120624.85,36621.7,4498.59
2023-10-01,PROD007,CAN01,9832.77,315926.9,85489.82,10180.88
2023-10-01,PROD007,CAN02,7023.25,229238.88,62032.04,7809.03
2023-10-01,PROD007,CAN03,6172.09,204604.78,55366.05,6518.68
2023-10-01,PROD007,CAN04,2663.76,87397.97,23649.89,2911.16
2023-10-01,PROD008,CAN01,13693.39,342916.72,68583.34,14248.52
2023-10-01,PROD008,CAN02,10453.78,265944.16,53188.83,11474.48
2023-10-01,PROD008,CAN03,8453.45,218416.01,43683.2,9000.23
2023-10-01,PROD008,CAN04,3606.22,92220.06,18444.01,4029.09
2023-10-01,PROD009,CAN01,6040.64,2026483.7,616456.34,6410.17
2023-10-01,PROD009,CAN02,4076.06,1389121.25,422570.68,4134.69
2023-10-01,PROD009,CAN03,3473.38,1202223.65,365716.43,3321.21
2023-10-01,PROD009,CAN04,1575.09,539586.46,164142.2,1566.39
2023-10-01,PROD010,CAN01,7374.38,2355450.72,717705.83,7944.41
2023-10-01,PROD010,CAN02,5133.67,1665773.24,507561.11,5599.88
2023-10-01,PROD010,CAN03,3354.44,1105455.7,336832.35,3336.02
2023-10-01,PROD010,CAN04,1587.14,517677.45,157736.32,1577.9
2023-10-01,PROD011,CAN01,2226.4,852098.94,252476.92,2196.23
2023-10-01,PROD011,CAN02,1847.44,718284.67,212827.75,1918.81
2023-10-01,PROD011,CAN03,1259.5,497345.06,147363.34,1325.48
2023-10-01,PROD011,CAN04,700.62,273819.81,81132.81,741.47
2023-10-01,PROD012,CAN01,1354.72,535127.95,145929.39,1304.53
2023-10-01,PROD012,CAN02,999.24,400975.03,109345.89,1025.41
2023-10-01,PROD012,CAN03,781.34,318435.12,86837.26,794.47
2023-10-01,PROD012,CAN04,408.59,164812.95,44944.49,456.42
2023-10-01,PROD013,CAN01,1346.81,311820.19,85282.82,1484.2
2023-10-01,PROD013,CAN02,836.53,196751.86,53811.63,865.77
2023-10-01,PROD013,CAN03,744.69,177887.82,48652.32,773.99
2023-10-01,PROD013,CAN04,298.12,70483.02,19277.11,324.63
2023-10-01,PROD014,CAN01,2042.29,530740.11,146696.57,2214.93
2023-10-01,PROD014,CAN02,1606.63,424150.32,117235.15,1719.27
2023-10-01,PROD014,CAN03,1258.25,337368.28,93248.59,1276.34
2023-10-01,PROD014,CAN04,500.58,132841.42,36717.37,529.24
2023-10-01,PROD015,CAN01,1578.21,474267.89,134217.81,1662.07
2023-10-01,PROD015,CAN02,1188.34,362776.44,102665.73,1236.69
2023-10-01,PROD015,CAN03,968.19,300187.31,84953.01,1007.13
2023-10-01,PROD015,CAN04,438.5,134562.49,38081.18,435.15
2023-10-01,PROD016,CAN01,747.28,262698.81,70613.44,745.57
2023-10-01,PROD016,CAN02,605.37,216189.73,58111.8,672.64
2023-10-01,PROD016,CAN03,462.99,167926.47,45138.64,498.33
2023-10-01,PROD016,CAN04,194.11,69681.61,18730.42,193.71
2023-10-01,PROD017,CAN01,453.28,167056.34,44553.93,459.79
2023-10-01,PROD017,CAN02,488.87,183032.93,48814.88,523.53
2023-10-01,PROD017,CAN03,348.9,132669.23,35382.88,383.28
2023-10-01,PROD017,CAN04,120.47,45338.88,12091.88,126.15
2023-10-01,PROD018,CAN01,614.86,264374.43,58109.5,605.52
2023-10-01,PROD018,CAN02,476.65,208200.72,45762.52,459.68
2023-10-01,PROD018,CAN03,312.63,138690.48,30484.17,302.86
2023-10-01,PROD018,CAN04,130.57,57330.02,12601.14,139.38
2023-10-01,PROD019,CAN01,2527.86,114663.73,40613.89,2701.0
2023-10-01,PROD019,CAN02,1965.99,90592.82,32087.98,1993.42
2023-10-01,PROD019,CAN03,1673.0,78296.4,27732.58,1787.91
2023-10-01,PROD019,CAN04,751.07,34789.56,12322.46,773.25
2023-10-01,PROD020,CAN01,1619.48,65807.57,22953.68,1809.62
2023-10-01,PROD020,CAN02,1091.97,45076.52,15722.69,1120.02
2023-10-01,PROD020,CAN03,782.21,32794.15,11438.6,757.08
2023-10-01,PROD020,CAN04,349.99,14522.84,5065.57,339.59
2023-10-01,PROD021,CAN01,2708.71,158703.32,53752.81,2724.56
2023-10-01,PROD021,CAN02,1548.48,92165.53,31216.47,1608.83
2023-10-01,PROD021,CAN03,1262.29,76305.43,25844.65,1337.03
2023-10-01,PROD021,CAN04,613.26,36691.35,12427.36,598.73
2023-10-01,PROD022,CAN01,2730.92,152262.44,51616.97,2910.17
2023-10-01,PROD022,CAN02,2171.27,122980.73,41690.47,2367.59
2023-10-01,PROD022,CAN03,1503.62,86495.74,29322.06,1471.45
2023-10-01,PROD022,CAN04,656.29,37365.87,12667.03,709.58
2023-10-01,PROD023,CAN01,1323.0,63761.98,21251.87,1434.49
2023-10-01,PROD023,CAN02,1163.13,56946.84,18980.38,1193.08
2023-10-01,PROD023,CAN03,821.73,40860.52,13618.81,814.56
2023-10-01,PROD023,CAN04,345.91,17023.96,5674.09,332.25
2023-10-01,PROD024,CAN01,735.16,31957.41,9031.16,734.07
2023-10-01,PROD024,CAN02,666.07,29413.65,8312.3,719.3
2023-10-01,PROD024,CAN03,366.34,16430.35,4643.22,378.94
2023-10-01,PROD024,CAN04,180.43,8009.29,2263.43,182.63
2023-10-01,PROD025,CAN01,299.8,6799.46,1841.29,319.24
2023-10-01,PROD025,CAN02,222.61,5128.93,1388.91,239.63
2023-10-01,PROD025,CAN03,201.15,4706.91,1274.63,198.7
2023-10-01,PROD025,CAN04,81.29,1882.68,509.83,79.72
2023-10-01,PROD026,CAN01,569.4,15604.41,3766.9,593.04
2023-10-01,PROD026,CAN02,422.87,11772.7,2841.93,441.87
2023-10-01,PROD026,CAN03,267.81,7572.33,1827.96,288.56
2023-10-01,PROD026,CAN04,143.18,4006.89,967.26,151.35
2023-10-01,PROD027,CAN01,96.47,3828.89,1048.35,107.45
2023-10-01,PROD027,CAN02,88.02,3548.97,971.71,86.28
2023-10-01,PROD027,CAN03,59.51,2436.93,667.23,59.42
2023-10-01,PROD027,CAN04,22.93,929.35,254.46,24.63
2023-10-01,PROD028,CAN01,158.75,7200.9,1800.22,161.65
2023-10-01,PROD028,CAN02,147.21,6783.44,1695.86,143.87
2023-10-01,PROD028,CAN03,101.92,4769.86,1192.46,112.49
2023-10-01,PROD028,CAN04,49.74,2303.96,575.99,53.44
2023-10-01,PROD029,CAN01,137.06,7123.69,1554.39,142.98
2023-10-01,PROD029,CAN02,92.66,4892.45,1067.53,98.64
2023-10-01,PROD029,CAN03,58.47,3135.45,684.16,62.31
2023-10-01,PROD029,CAN04,37.01,1964.31,428.61,39.39
2023-10-01,PROD030,CAN01,72.29,3552.33,888.08,76.56
2023-10-01,PROD030,CAN02,60.38,3014.17,753.54,66.1
2023-10-01,PROD030,CAN03,42.74,2166.92,541.73,41.59
2023-10-01,PROD030,CAN04,21.88,1097.94,274.49,23.91
2023-10-01,PROD031,CAN01,109.24,9910.25,1858.17,107.03
2023-10-01,PROD031,CAN02,97.71,9004.95,1688.43,103.74
2023-10-01,PROD031,CAN03,78.59,7356.02,1379.25,84.21
2023-10-01,PROD031,CAN04,31.27,2896.85,543.16,34.61
2023-10-01,PROD032,CAN01,1136.05,47236.96,8587.68,1258.7
2023-10-01,PROD032,CAN02,852.59,36013.4,6547.24,853.76
2023-10-01,PROD032,CAN03,588.44,25244.08,4589.37,598.05
2023-10-01,PROD032,CAN04,276.35,11733.82,2133.21,263.92
2023-11-01,PROD001,CAN01,23658.12,715421.55,214626.46,23487.31
